timestamp,open,high,low,close,volume
2026-05-01T19:23:00Z,415.249,415.5,415.249,415.443,30217
2026-05-01T19:24:00Z,415.449,415.58,415.449,415.566,25384
2026-05-01T19:25:00Z,415.56,415.7801,415.56,415.759,33191
2026-05-01T19:26:00Z,415.785,416.14,415.76,416.063,66696
2026-05-01T19:27:00Z,416.14,416.21,416.0208,416.086,58864
2026-05-01T19:28:00Z,416.079,416.2,416.022,416.054,33150
2026-05-01T19:29:00Z,416.051,416.31,416.035,416.267,38827
2026-05-01T19:30:00Z,416.28,416.35,416.0672,416.176,37492
2026-05-01T19:31:00Z,416.19,416.22,415.925,415.945,52197
2026-05-01T19:32:00Z,415.94,416.15,415.8951,416.067,33192
2026-05-01T19:33:00Z,416.0718,416.175,415.84,415.869,31482
2026-05-01T19:34:00Z,415.9,416.2,415.79,416.135,30058
2026-05-01T19:35:00Z,416.14,416.3,416,416.077,31748
2026-05-01T19:36:00Z,415.97,416.43,415.86,416.296,53027
2026-05-01T19:37:00Z,416.32,416.38,416.17,416.352,24091
2026-05-01T19:38:00Z,416.385,416.93,416.358,416.871,124842
2026-05-01T19:39:00Z,416.96,417.0597,416.79,416.845,112752
2026-05-01T19:40:00Z,416.82,417.07,416.79,416.909,86054
2026-05-01T19:41:00Z,416.885,416.94,416.485,416.531,119313
2026-05-01T19:42:00Z,416.48,416.522,416.315,416.363,47968
2026-05-01T19:43:00Z,416.315,416.355,416.1,416.219,65438
2026-05-01T19:44:00Z,416.217,416.25,416.06,416.212,43793
2026-05-01T19:45:00Z,416.17,416.39,416.17,416.295,61178
2026-05-01T19:46:00Z,416.285,416.33,416.01,416.142,41831
2026-05-01T19:47:00Z,416.13,416.21,416.005,416.129,34839
2026-05-01T19:48:00Z,416.05,416.2575,416.02,416.201,30229
2026-05-01T19:49:00Z,416.19,416.25,416.02,416.094,35798
2026-05-01T19:50:00Z,416.23,416.31,416.06,416.119,48553
2026-05-01T19:51:00Z,416.116,416.13,415.61,415.637,90191
2026-05-01T19:52:00Z,415.6551,415.6551,414.62,414.651,166855
2026-05-01T19:53:00Z,414.59,414.74,414.34,414.707,105360
2026-05-01T19:54:00Z,414.7,414.74,413.57,414.071,135445
2026-05-01T19:55:00Z,414.04,414.07,413.71,413.809,172079
2026-05-01T19:56:00Z,413.8,414.1,413.75,414.044,158516
2026-05-01T19:57:00Z,414.02,414.3825,413.97,414.322,194775
2026-05-01T19:58:00Z,414.37,414.44,414.26,414.375,204087
2026-05-01T19:59:00Z,414.405,414.58,414.195,414.44,462989
2026-05-04T13:30:00Z,411.607,412.95,411,412.609,631006
2026-05-04T13:31:00Z,412.4,413.68,412.4,412.968,137138
2026-05-04T13:32:00Z,412.67,414.5801,412.35,414.031,148433
2026-05-04T13:33:00Z,414.58,416.005,414.139,415.807,143452
2026-05-04T13:34:00Z,416.055,416.75,415.14,415.293,118397
2026-05-04T13:35:00Z,415.04,415.27,414.695,415.079,117382
2026-05-04T13:36:00Z,415.12,415.93,415.01,415.807,71960
2026-05-04T13:37:00Z,415.7509,416.4,415.3901,416.145,112233
2026-05-04T13:38:00Z,416.11,416.23,415.29,415.422,108138
2026-05-04T13:39:00Z,415.365,415.99,414.44,414.839,80829
2026-05-04T13:40:00Z,414.625,415.625,414.53,415.405,84280
2026-05-04T13:41:00Z,415.4,415.89,415.4,415.547,64399
2026-05-04T13:42:00Z,415.537,416.6,415.537,416.45,76968
2026-05-04T13:43:00Z,416.4101,416.98,416.0061,416.851,88967
2026-05-04T13:44:00Z,416.9,417.435,416.46,416.604,87415
2026-05-04T13:45:00Z,416.41,417.615,416.41,417.303,100806
2026-05-04T13:46:00Z,417.4,417.69,417.12,417.33,75853
2026-05-04T13:47:00Z,417.3,418.4701,417.205,418.291,102999
2026-05-04T13:48:00Z,418.325,419.5,418.0851,419.399,141040
2026-05-04T13:49:00Z,419.4,419.66,419.055,419.131,103507
2026-05-04T13:50:00Z,418.9707,420.35,418.9707,420.109,219264
2026-05-04T13:51:00Z,420.06,420.06,418.46,418.612,158608
2026-05-04T13:52:00Z,418.548,418.548,417.6114,417.738,94403
2026-05-04T13:53:00Z,417.7,417.741,417,417.188,122834
2026-05-04T13:54:00Z,417.15,417.175,416.5606,416.833,55381
2026-05-04T13:55:00Z,416.84,416.84,416.06,416.629,92717
2026-05-04T13:56:00Z,416.71,416.82,416.3501,416.675,54645
2026-05-04T13:57:00Z,416.655,416.665,415.72,415.855,56416
2026-05-04T13:58:00Z,415.71,415.88,415.54,415.765,61387
2026-05-04T13:59:00Z,415.72,416.31,415.7,415.994,69265
2026-05-04T14:00:00Z,415.9,416.02,415.18,415.287,91451
2026-05-04T14:01:00Z,415.19,415.6161,414.81,414.886,68971
2026-05-04T14:02:00Z,414.9499,415.5975,414.889,415.223,56120
2026-05-04T14:03:00Z,415.288,415.7799,415.17,415.346,89281
2026-05-04T14:04:00Z,415.42,415.49,414.91,415.379,69132
2026-05-04T14:05:00Z,415.4163,415.6902,415.24,415.282,80836
2026-05-04T14:06:00Z,415.2785,415.52,415.2101,415.462,74416
2026-05-04T14:07:00Z,415.44,415.58,415.02,415.266,83369
2026-05-04T14:08:00Z,415.32,415.85,414.88,415.074,132305
2026-05-04T14:09:00Z,415.15,415.45,414.98,415.336,58450
2026-05-04T14:10:00Z,415.41,416.1025,415.348,416.031,70661
2026-05-04T14:11:00Z,416.08,416.53,415.97,416.264,85254
2026-05-04T14:12:00Z,415.9811,416.705,415.9811,416.564,61750
2026-05-04T14:13:00Z,416.41,416.94,416.31,416.836,92873
2026-05-04T14:14:00Z,416.97,417.07,416.74,416.834,40594
2026-05-04T14:15:00Z,416.75,416.96,416.505,416.62,33581
2026-05-04T14:16:00Z,416.48,417.345,416.48,417.115,62758
2026-05-04T14:17:00Z,417.14,418.03,417.14,417.901,74645
2026-05-04T14:18:00Z,417.99,418.17,417.685,418.058,56006
2026-05-04T14:19:00Z,418.095,418.76,418.04,418.615,74565
2026-05-04T14:20:00Z,418.95,419.14,418.4,418.484,69498
2026-05-04T14:21:00Z,418.44,419.0848,418.44,419.036,64513
2026-05-04T14:22:00Z,419.04,419.45,419.03,419.198,72879
2026-05-04T14:23:00Z,419.2447,419.5884,419.201,419.541,85495
2026-05-04T14:24:00Z,419.55,419.87,419.4904,419.73,60843
2026-05-04T14:25:00Z,419.42,420.1277,419.42,420.036,97644
2026-05-04T14:26:00Z,420.04,420.2,419.485,419.598,88622
2026-05-04T14:27:00Z,419.615,420.78,419.6,420.461,120926
2026-05-04T14:28:00Z,420.164,420.46,419.7035,419.917,81891
2026-05-04T14:29:00Z,420.08,420.18,419.78,419.919,47414
2026-05-04T14:30:00Z,419.92,420.215,419.6351,419.713,53783
2026-05-04T14:31:00Z,419.6888,419.84,419.41,419.746,36910
2026-05-04T14:32:00Z,419.78,419.78,419.13,419.408,45725
2026-05-04T14:33:00Z,419.43,420.25,419.416,420.126,42295
2026-05-04T14:34:00Z,420.41,420.48,419.8201,419.993,57105
2026-05-04T14:35:00Z,419.93,420.125,419.7,420.042,51910
2026-05-04T14:36:00Z,420.05,420.05,419.35,419.549,36422
2026-05-04T14:37:00Z,419.552,419.66,419.1052,419.224,28558
2026-05-04T14:38:00Z,419.13,419.385,419.12,419.239,43211
2026-05-04T14:39:00Z,419.24,419.3,418.85,418.919,63812
2026-05-04T14:40:00Z,418.9,419.02,418.76,418.969,32427
2026-05-04T14:41:00Z,419.06,419.16,418.5123,418.638,34682
2026-05-04T14:42:00Z,418.5,418.611,418.08,418.136,38341
2026-05-04T14:43:00Z,418.08,418.14,417.61,417.689,41822
2026-05-04T14:44:00Z,417.66,417.75,417.48,417.602,62262
2026-05-04T14:45:00Z,417.67,417.99,417.604,417.884,42147
2026-05-04T14:46:00Z,417.82,418.25,417.765,418.198,65843
2026-05-04T14:47:00Z,418.23,418.485,418.17,418.393,44632
2026-05-04T14:48:00Z,418.3872,418.7125,418.33,418.573,30833
2026-05-04T14:49:00Z,418.62,418.78,418.48,418.666,30920
2026-05-04T14:50:00Z,418.68,418.88,418.38,418.456,41904
2026-05-04T14:51:00Z,418.4,418.54,418.14,418.289,46248
2026-05-04T14:52:00Z,418.13,418.875,418.13,418.803,51377
2026-05-04T14:53:00Z,418.81,418.9167,418.555,418.65,36052
2026-05-04T14:54:00Z,418.7501,418.855,418.57,418.65,20345
2026-05-04T14:55:00Z,418.643,418.66,418.405,418.467,29728
2026-05-04T14:56:00Z,418.46,418.46,417.675,417.784,42377
2026-05-04T14:57:00Z,417.765,417.78,417.33,417.481,42452
2026-05-04T14:58:00Z,417.485,417.64,417.31,417.4,33927
2026-05-04T14:59:00Z,417.315,417.5499,417.01,417.295,64174
2026-05-04T15:00:00Z,417.26,417.75,416.85,417.613,69334
2026-05-04T15:01:00Z,417.7222,418.1399,417.635,418.084,36366
2026-05-04T15:02:00Z,418.11,418.22,418.01,418.207,25610
2026-05-04T15:03:00Z,418.24,418.3589,418.04,418.303,24967
2026-05-04T15:04:00Z,418.34,418.34,417.865,417.964,32783
2026-05-04T15:05:00Z,417.82,417.9875,417.655,417.785,39207
2026-05-04T15:06:00Z,417.76,417.782,417.5,417.592,26730
2026-05-04T15:07:00Z,417.57,418.095,417.56,417.821,46519
2026-05-04T15:08:00Z,417.77,417.97,417.59,417.776,46643
2026-05-04T15:09:00Z,417.64,417.756,417.415,417.623,40819
2026-05-04T15:10:00Z,417.602,417.87,417.41,417.8,33117
2026-05-04T15:11:00Z,417.808,417.89,417.54,417.688,34400
2026-05-04T15:12:00Z,417.75,417.83,417.29,417.642,55731
2026-05-04T15:13:00Z,417.76,417.77,417.47,417.695,32748
2026-05-04T15:14:00Z,417.69,417.75,417.37,417.611,32635
2026-05-04T15:15:00Z,417.66,418.1273,417.46,417.991,146083
2026-05-04T15:16:00Z,418.04,418.065,417.5501,417.647,27069
2026-05-04T15:17:00Z,417.645,417.6483,417.3111,417.387,23657
2026-05-04T15:18:00Z,417.25,417.361,416.88,416.944,39462
2026-05-04T15:19:00Z,416.84,416.95,416.445,416.485,43425
2026-05-04T15:20:00Z,416.468,416.735,416.1,416.483,83371
2026-05-04T15:21:00Z,416.44,416.476,415.555,415.667,66586
2026-05-04T15:22:00Z,415.645,416.1,415.52,415.953,49433
2026-05-04T15:23:00Z,415.9195,416.04,415.74,415.961,45184
2026-05-04T15:24:00Z,415.962,416,415.73,415.891,25563
2026-05-04T15:25:00Z,415.89,416.04,415.65,415.861,38031
2026-05-04T15:26:00Z,415.86,416.4699,415.78,416.391,36043
2026-05-04T15:27:00Z,416.4,416.46,415.95,416.108,33813
2026-05-04T15:28:00Z,416.265,416.28,415.975,416.02,34998
2026-05-04T15:29:00Z,416.01,416.27,415.87,415.994,41334
2026-05-04T15:30:00Z,415.9,416.05,415.57,415.609,40471
2026-05-04T15:31:00Z,415.57,415.602,415.17,415.224,45364
2026-05-04T15:32:00Z,415.217,415.217,414.76,414.879,77160
2026-05-04T15:33:00Z,414.825,414.95,414.73,414.93,27824
2026-05-04T15:34:00Z,414.9475,415.365,414.875,415.199,50453
2026-05-04T15:35:00Z,415.04,415.174,414.59,414.732,58569
2026-05-04T15:36:00Z,414.67,414.9375,414.39,414.813,34690
2026-05-04T15:37:00Z,414.74,414.802,414.38,414.438,50317
2026-05-04T15:38:00Z,414.42,414.73,414.26,414.318,44066
2026-05-04T15:39:00Z,414.32,414.54,414.17,414.384,43112
2026-05-04T15:40:00Z,414.29,414.375,413.6,413.655,52290
2026-05-04T15:41:00Z,413.7,414.2,413.663,414.129,37053
2026-05-04T15:42:00Z,414.11,414.4399,414,414.339,32092
2026-05-04T15:43:00Z,414.355,414.58,413.75,413.885,38130
2026-05-04T15:44:00Z,414.12,414.7601,413.921,414.744,29199
2026-05-04T15:45:00Z,414.75,414.86,414.5501,414.643,56942
2026-05-04T15:46:00Z,414.6,414.955,414.5866,414.786,46688
2026-05-04T15:47:00Z,414.85,415.03,414.78,414.82,53330
2026-05-04T15:48:00Z,414.825,414.98,414.725,414.896,27046
2026-05-04T15:49:00Z,414.76,414.89,414.6,414.671,36392
2026-05-04T15:50:00Z,414.57,414.688,414.28,414.353,32401
2026-05-04T15:51:00Z,414.32,414.4099,414.18,414.279,38523
2026-05-04T15:52:00Z,414.32,414.96,414.165,414.561,44971
2026-05-04T15:53:00Z,414.556,415.0575,414.49,414.788,52469
2026-05-04T15:54:00Z,414.89,415.0999,414.76,415.044,54808
2026-05-04T15:55:00Z,415.07,415.16,414.86,414.9,27328
2026-05-04T15:56:00Z,414.85,415.01,414.83,414.953,20921
2026-05-04T15:57:00Z,414.955,415.01,414.78,414.87,18024
2026-05-04T15:58:00Z,414.81,415.18,414.78,415.121,29089
2026-05-04T15:59:00Z,415.17,415.17,414.77,414.996,43605
2026-05-04T16:00:00Z,414.975,415.2701,414.92,415.225,23556
2026-05-04T16:01:00Z,415.241,415.26,414.5,414.587,21241
2026-05-04T16:02:00Z,414.6,414.77,414.45,414.721,29122
2026-05-04T16:03:00Z,414.73,414.73,414.47,414.526,41841
2026-05-04T16:04:00Z,414.5801,414.75,414.5,414.669,23491
2026-05-04T16:05:00Z,414.75,414.83,414.41,414.647,37799
2026-05-04T16:06:00Z,414.8,414.88,414.6,414.715,17401
2026-05-04T16:07:00Z,414.685,414.71,414.057,414.057,52297
2026-05-04T16:08:00Z,414.002,414.17,413.1,413.716,80734
2026-05-04T16:09:00Z,413.714,414.16,413.51,414.046,38510
2026-05-04T16:10:00Z,414.053,414.08,413.715,413.882,25922
2026-05-04T16:11:00Z,414,414.7696,413.892,414.708,64290
2026-05-04T16:12:00Z,414.58,414.96,414.485,414.822,61807
2026-05-04T16:13:00Z,414.93,414.98,414.655,414.937,38152
2026-05-04T16:14:00Z,414.96,415.06,414.71,414.896,33982
2026-05-04T16:15:00Z,414.825,415.065,414.77,414.86,58725
2026-05-04T16:16:00Z,414.855,415.065,414.46,414.828,38449
2026-05-04T16:17:00Z,414.831,415.56,414.775,415.248,31080
2026-05-04T16:18:00Z,415.2001,415.78,415.13,415.717,41267
2026-05-04T16:19:00Z,415.74,416.13,415.6641,415.949,54780
2026-05-04T16:20:00Z,416.1,416.19,415.8,416.148,32935
2026-05-04T16:21:00Z,416.175,416.47,416.14,416.239,30125
2026-05-04T16:22:00Z,416.225,416.41,416.21,416.31,25535
2026-05-04T16:23:00Z,416.38,416.42,416.11,416.145,24826
2026-05-04T16:24:00Z,416.175,416.19,415.754,415.838,24580
2026-05-04T16:25:00Z,415.85,416.13,415.8,416.036,27437
2026-05-04T16:26:00Z,416.06,416.33,416.034,416.11,20694
2026-05-04T16:27:00Z,416.108,416.108,415.66,415.773,23560
2026-05-04T16:28:00Z,415.75,415.93,415.74,415.858,13490
2026-05-04T16:29:00Z,415.87,415.99,415.6992,415.72,15348
2026-05-04T16:30:00Z,415.72,415.88,415.535,415.803,15316
2026-05-04T16:31:00Z,415.811,415.95,415.681,415.753,11487
2026-05-04T16:32:00Z,415.761,415.8,415.698,415.73,19676
2026-05-04T16:33:00Z,415.725,416.0325,415.645,415.948,20728
2026-05-04T16:34:00Z,415.9771,416.26,415.95,416.227,29379
2026-05-04T16:35:00Z,416.23,416.29,415.915,415.975,23084
2026-05-04T16:36:00Z,415.975,416.1799,415.95,416.034,15039
2026-05-04T16:37:00Z,416.02,416.13,415.68,415.805,21488
2026-05-04T16:38:00Z,415.88,415.92,415.38,415.615,40796
2026-05-04T16:39:00Z,415.635,415.635,415.37,415.421,27837
2026-05-04T16:40:00Z,415.419,415.72,415.27,415.658,24449
2026-05-04T16:41:00Z,415.715,415.79,415.42,415.509,32166
2026-05-04T16:42:00Z,415.514,415.69,415.41,415.459,32211
2026-05-04T16:43:00Z,415.425,415.64,415.3501,415.586,24617
2026-05-04T16:44:00Z,415.58,415.88,415.55,415.634,24127
2026-05-04T16:45:00Z,415.53,415.628,415.375,415.425,20616
2026-05-04T16:46:00Z,415.47,415.475,415.25,415.333,20225
2026-05-04T16:47:00Z,415.33,415.33,415.06,415.234,25170
2026-05-04T16:48:00Z,415.21,415.344,415.15,415.243,33421
2026-05-04T16:49:00Z,415.355,415.44,415.2301,415.274,28974
2026-05-04T16:50:00Z,415.274,415.53,415.2,415.44,34586
2026-05-04T16:51:00Z,415.37,415.433,414.98,415.121,47641
2026-05-04T16:52:00Z,415.19,415.2,414.845,415.019,17554
2026-05-04T16:53:00Z,415.026,415.24,414.85,414.972,29123
2026-05-04T16:54:00Z,414.96,414.97,414.59,414.612,43806
2026-05-04T16:55:00Z,414.6,414.63,414.39,414.429,41075
2026-05-04T16:56:00Z,414.43,414.56,414.215,414.255,26627
2026-05-04T16:57:00Z,414.19,414.29,414.115,414.138,25310
2026-05-04T16:58:00Z,414.13,414.148,413.98,414.062,67183
2026-05-04T16:59:00Z,414.12,414.3,414.04,414.081,49453
2026-05-04T17:00:00Z,414.2,414.36,413.99,414.28,24734
2026-05-04T17:01:00Z,414.325,414.49,414.06,414.2,22795
2026-05-04T17:02:00Z,414.197,414.35,414.02,414.161,13707
2026-05-04T17:03:00Z,414.12,414.34,414.1,414.148,10944
2026-05-04T17:04:00Z,414.15,414.42,414.134,414.367,31970
2026-05-04T17:05:00Z,414.39,414.45,414.25,414.34,20748
2026-05-04T17:06:00Z,414.25,414.59,414.19,414.383,37850
2026-05-04T17:07:00Z,414.34,414.5,414.34,414.451,24207
2026-05-04T17:08:00Z,414.444,414.505,414.165,414.233,21739
2026-05-04T17:09:00Z,414.21,414.25,414.0001,414.114,39148
2026-05-04T17:10:00Z,414.118,414.26,414.06,414.141,29319
2026-05-04T17:11:00Z,414.15,414.2175,413.79,413.807,39883
2026-05-04T17:12:00Z,413.8399,413.87,413.74,413.827,33629
2026-05-04T17:13:00Z,413.827,413.955,413.74,413.943,35591
2026-05-04T17:14:00Z,413.9618,414.13,413.88,414.036,31814
2026-05-04T17:15:00Z,413.97,414.229,413.97,414.194,25043
2026-05-04T17:16:00Z,414.1814,414.42,414.1,414.365,27091
2026-05-04T17:17:00Z,414.4101,414.7,414.15,414.375,50627
2026-05-04T17:18:00Z,414.4,414.82,414.375,414.765,25743
2026-05-04T17:19:00Z,414.75,414.85,414.6,414.796,43135
2026-05-04T17:20:00Z,414.8299,415.15,414.801,415.063,63547
2026-05-04T17:21:00Z,415.07,415.16,415.0001,415.068,24558
2026-05-04T17:22:00Z,415.05,415.1,414.59,414.623,30163
2026-05-04T17:23:00Z,414.61,414.8455,414.59,414.809,21337
2026-05-04T17:24:00Z,414.826,414.9515,414.77,414.803,19660
2026-05-04T17:25:00Z,414.796,414.8045,414.65,414.689,16281
2026-05-04T17:26:00Z,414.66,414.75,414.575,414.628,12140
2026-05-04T17:27:00Z,414.55,414.611,414.51,414.536,16550
2026-05-04T17:28:00Z,414.5499,414.55,414.38,414.469,14874
2026-05-04T17:29:00Z,414.39,414.605,414.376,414.588,17183
2026-05-04T17:30:00Z,414.575,414.586,414.4,414.45,21165
2026-05-04T17:31:00Z,414.485,414.615,414.44,414.591,24156
2026-05-04T17:32:00Z,414.595,414.78,414.584,414.74,18001
2026-05-04T17:33:00Z,414.738,414.91,414.725,414.763,37142
2026-05-04T17:34:00Z,414.75,414.83,414.71,414.756,35286
2026-05-04T17:35:00Z,414.745,414.88,414.56,414.612,26357
2026-05-04T17:36:00Z,414.603,414.76,414.516,414.684,16374
2026-05-04T17:37:00Z,414.677,414.6799,414.3,414.47,20749
2026-05-04T17:38:00Z,414.5,414.735,414.41,414.688,30871
2026-05-04T17:39:00Z,414.735,414.7575,414.63,414.674,11758
2026-05-04T17:40:00Z,414.63,414.8,414.62,414.678,18097
2026-05-04T17:41:00Z,414.685,414.76,414.51,414.578,11818
2026-05-04T17:42:00Z,414.595,414.78,414.57,414.716,10442
2026-05-04T17:43:00Z,414.6201,414.88,414.6201,414.855,12733
2026-05-04T17:44:00Z,414.856,414.88,414.69,414.8,19019
2026-05-04T17:45:00Z,414.83,414.855,414.58,414.641,24134
2026-05-04T17:46:00Z,414.64,414.86,414.6145,414.783,11056
2026-05-04T17:47:00Z,414.782,414.85,414.66,414.814,17825
2026-05-04T17:48:00Z,414.84,415.1,414.817,415.071,19079
2026-05-04T17:49:00Z,415.06,415.1699,414.98,415.08,26771
2026-05-04T17:50:00Z,415.055,415.15,415,415.114,18295
2026-05-04T17:51:00Z,415.13,415.13,414.825,414.881,26194
2026-05-04T17:52:00Z,414.865,415.095,414.86,415.059,16280
2026-05-04T17:53:00Z,415.09,415.14,414.88,415.1,12348
2026-05-04T17:54:00Z,415.105,415.19,415.04,415.119,14206
2026-05-04T17:55:00Z,415.12,415.1817,414.94,415.023,16064
2026-05-04T17:56:00Z,415,415.04,414.91,414.987,15843
2026-05-04T17:57:00Z,414.98,415.14,414.91,415.023,18035
2026-05-04T17:58:00Z,414.99,415.1301,414.97,415.05,17693
2026-05-04T17:59:00Z,415.047,415.047,414.54,414.686,27216
2026-05-04T18:00:00Z,414.668,414.85,414.54,414.808,18989
2026-05-04T18:01:00Z,414.805,414.82,414.61,414.682,14827
2026-05-04T18:02:00Z,414.68,415.3,414.679,415.226,26058
2026-05-04T18:03:00Z,415.25,415.4502,415.08,415.234,23380
2026-05-04T18:04:00Z,415.228,415.43,415.195,415.352,14675
2026-05-04T18:05:00Z,415.35,415.53,415.27,415.485,18790
2026-05-04T18:06:00Z,415.53,415.53,415.18,415.229,17678
2026-05-04T18:07:00Z,415.18,415.224,414.71,414.77,26677
2026-05-04T18:08:00Z,414.68,415.11,414.68,415.024,39855
2026-05-04T18:09:00Z,414.995,415.12,414.87,414.903,17850
2026-05-04T18:10:00Z,414.905,414.94,414.72,414.864,34155
2026-05-04T18:11:00Z,414.915,414.98,414.85,414.912,17871
2026-05-04T18:12:00Z,414.91,414.99,414.82,414.853,23862
2026-05-04T18:13:00Z,414.8,414.8699,414.75,414.861,11675
2026-05-04T18:14:00Z,414.85,414.89,414.72,414.76,15225
2026-05-04T18:15:00Z,414.71,414.78,414.66,414.73,13672
2026-05-04T18:16:00Z,414.6902,414.76,414.53,414.656,15937
2026-05-04T18:17:00Z,414.666,414.7275,414.5643,414.682,15312
2026-05-04T18:18:00Z,414.685,414.74,414.615,414.623,18465
2026-05-04T18:19:00Z,414.619,414.735,414.58,414.651,13512
2026-05-04T18:20:00Z,414.6508,414.74,414.55,414.7,17686
2026-05-04T18:21:00Z,414.7,414.76,414.66,414.713,11334
2026-05-04T18:22:00Z,414.76,414.8,414.65,414.764,13654
2026-05-04T18:23:00Z,414.765,414.8,414.5601,414.626,20981
2026-05-04T18:24:00Z,414.685,414.75,414.639,414.679,15580
2026-05-04T18:25:00Z,414.67,414.679,414.435,414.472,30002
2026-05-04T18:26:00Z,414.475,414.58,414.4301,414.464,16578
2026-05-04T18:27:00Z,414.4575,414.461,414.1801,414.285,23889
2026-05-04T18:28:00Z,414.286,414.625,414.286,414.559,25007
2026-05-04T18:29:00Z,414.65,414.74,414.57,414.688,22310
2026-05-04T18:30:00Z,414.7,414.76,414.34,414.38,24057
2026-05-04T18:31:00Z,414.375,414.42,414.3,414.319,12907
2026-05-04T18:32:00Z,414.317,414.355,414.12,414.317,20002
2026-05-04T18:33:00Z,414.318,414.39,414.16,414.195,11956
2026-05-04T18:34:00Z,414.19,414.39,414.1639,414.366,15918
2026-05-04T18:35:00Z,414.368,414.368,414.1583,414.194,10921
2026-05-04T18:36:00Z,414.192,414.27,414.17,414.238,10863
2026-05-04T18:37:00Z,414.2402,414.29,414.17,414.213,12581
2026-05-04T18:38:00Z,414.3,414.4,414.229,414.286,12001
2026-05-04T18:39:00Z,414.25,414.3,414.18,414.24,22996
2026-05-04T18:40:00Z,414.239,414.28,414.15,414.255,15130
2026-05-04T18:41:00Z,414.26,414.27,414.06,414.185,29294
2026-05-04T18:42:00Z,414.245,414.245,414.0774,414.125,12190
2026-05-04T18:43:00Z,414.131,414.1499,413.87,413.915,27599
2026-05-04T18:44:00Z,413.9,413.93,413.75,413.795,14055
2026-05-04T18:45:00Z,413.794,413.794,413.53,413.651,29330
2026-05-04T18:46:00Z,413.68,413.94,413.63,413.886,36246
2026-05-04T18:47:00Z,413.8035,414.03,413.77,413.976,22255
2026-05-04T18:48:00Z,414.0001,414.03,413.87,413.939,14726
2026-05-04T18:49:00Z,413.942,414.065,413.94,413.988,19918
2026-05-04T18:50:00Z,413.987,414.02,413.832,413.857,15787
2026-05-04T18:51:00Z,413.84,413.92,413.79,413.845,14090
2026-05-04T18:52:00Z,413.848,413.89,413.54,413.683,53266
2026-05-04T18:53:00Z,413.615,413.7499,413.5325,413.568,30086
2026-05-04T18:54:00Z,413.6,413.6,413.27,413.286,41406
2026-05-04T18:55:00Z,413.31,413.43,413.27,413.409,27560
2026-05-04T18:56:00Z,413.38,413.565,413.29,413.489,20892
2026-05-04T18:57:00Z,413.575,413.61,413.431,413.519,14094
2026-05-04T18:58:00Z,413.52,413.57,413.38,413.443,14559
2026-05-04T18:59:00Z,413.444,413.47,413.2,413.327,37010
2026-05-04T19:00:00Z,413.4,413.465,413.341,413.424,22326
2026-05-04T19:01:00Z,413.418,413.47,413.1,413.124,22151
2026-05-04T19:02:00Z,413.1001,413.13,412.95,412.977,39706
2026-05-04T19:03:00Z,412.96,412.96,412.67,412.757,51427
2026-05-04T19:04:00Z,412.82,412.91,412.625,412.678,30331
2026-05-04T19:05:00Z,412.66,412.7,412.15,412.387,116985
2026-05-04T19:06:00Z,412.47,412.6699,412.21,412.273,91351
2026-05-04T19:07:00Z,412.21,412.56,412.2,412.294,69262
2026-05-04T19:08:00Z,412.295,412.53,412.08,412.49,38893
2026-05-04T19:09:00Z,412.505,412.74,412.494,412.525,64332
2026-05-04T19:10:00Z,412.53,412.5399,412.36,412.502,34243
2026-05-04T19:11:00Z,412.44,412.488,412.17,412.205,51384
2026-05-04T19:12:00Z,412.1965,412.61,412.1965,412.543,27285
2026-05-04T19:13:00Z,412.63,412.65,412.47,412.557,16295
2026-05-04T19:14:00Z,412.59,412.8699,412.563,412.807,25548
2026-05-04T19:15:00Z,412.9,412.935,412.74,412.763,30988
2026-05-04T19:16:00Z,412.72,412.9799,412.72,412.897,29900
2026-05-04T19:17:00Z,412.83,412.888,412.76,412.828,22070
2026-05-04T19:18:00Z,412.83,413.17,412.7601,413.096,30684
2026-05-04T19:19:00Z,413.115,413.205,412.98,413.052,35563
2026-05-04T19:20:00Z,413.053,413.145,412.79,412.896,41448
2026-05-04T19:21:00Z,412.895,412.895,412.76,412.809,26106
2026-05-04T19:22:00Z,412.815,412.823,412.62,412.659,21341
2026-05-04T19:23:00Z,412.72,412.85,412.665,412.817,21032
2026-05-04T19:24:00Z,412.818,412.95,412.818,412.908,31926
2026-05-04T19:25:00Z,412.92,412.95,412.54,412.799,38978
2026-05-04T19:26:00Z,412.795,412.925,412.71,412.858,48428
2026-05-04T19:27:00Z,412.856,413.04,412.836,412.995,32264
2026-05-04T19:28:00Z,412.95,413.14,412.9,413.117,37652
2026-05-04T19:29:00Z,413.18,413.26,413.122,413.159,29654
2026-05-04T19:30:00Z,413.2,413.44,413.172,413.363,35579
2026-05-04T19:31:00Z,413.36,413.44,413.19,413.383,41875
2026-05-04T19:32:00Z,413.3373,413.375,413.23,413.297,29330
2026-05-04T19:33:00Z,413.31,413.325,413.19,413.25,36975
2026-05-04T19:34:00Z,413.23,413.28,413.015,413.048,36853
2026-05-04T19:35:00Z,413.049,413.11,412.88,412.971,59108
2026-05-04T19:36:00Z,413.0028,413.1,412.92,412.961,24440
2026-05-04T19:37:00Z,412.985,413.045,412.85,413.007,39891
2026-05-04T19:38:00Z,413.0201,413.16,412.85,413.109,51468
2026-05-04T19:39:00Z,413,413.14,412.95,412.999,38693
2026-05-04T19:40:00Z,412.99,413.02,412.67,412.749,50539
